date, total distance
09.08.2021 09:44:41.684,637.24
09.08.2021 09:44:42.673,637.24
09.08.2021 09:44:43.661,637.24
09.08.2021 09:44:44.683,637.25
09.08.2021 09:44:45.668,637.25
09.08.2021 09:44:46.658,637.26
09.08.2021 09:44:47.680,637.26
09.08.2021 09:44:48.674,637.27
09.08.2021 09:44:49.663,637.27
09.08.2021 09:44:50.685,637.28
09.08.2021 09:44:51.673,637.28
09.08.2021 09:44:52.664,637.28
09.08.2021 09:44:53.684,637.28
09.08.2021 09:44:54.674,637.29
09.08.2021 09:44:55.662,637.29
09.08.2021 09:44:56.685,637.29
09.08.2021 09:44:57.673,637.29
09.08.2021 09:44:58.662,637.30
09.08.2021 09:44:59.685,637.30
09.08.2021 09:45:00.669,637.30
09.08.2021 09:45:01.664,637.31
09.08.2021 09:45:02.683,637.31
09.08.2021 09:45:03.675,637.31
09.08.2021 09:45:04.663,637.32
09.08.2021 09:45:05.683,637.32
09.08.2021 09:45:06.673,637.33
09.08.2021 09:45:07.694,637.34
09.08.2021 09:45:08.681,637.34
09.08.2021 09:45:09.672,637.34
09.08.2021 09:45:10.661,637.35
09.08.2021 09:45:11.683,637.35
09.08.2021 09:45:12.673,637.36
09.08.2021 09:45:13.663,637.36
09.08.2021 09:45:14.683,637.36
09.08.2021 09:45:15.670,637.37
09.08.2021 09:45:16.662,637.37
09.08.2021 09:45:17.683,637.37
09.08.2021 09:45:18.674,637.38
09.08.2021 09:45:19.664,637.38
09.08.2021 09:45:20.681,637.38
09.08.2021 09:45:21.674,637.38
09.08.2021 09:45:22.665,637.38
09.08.2021 09:45:23.684,637.38
09.08.2021 09:45:24.673,637.39
09.08.2021 09:45:25.665,637.39
09.08.2021 09:45:26.683,637.39
09.08.2021 09:45:27.674,637.39
09.08.2021 09:45:28.665,637.40
09.08.2021 09:45:29.684,637.40
09.08.2021 09:45:30.675,637.41
09.08.2021 09:45:31.666,637.41
09.08.2021 09:45:32.685,637.42
09.08.2021 09:45:33.672,637.42
09.08.2021 09:45:34.665,637.43
09.08.2021 09:45:35.685,637.43
09.08.2021 09:45:36.673,637.44
09.08.2021 09:45:37.665,637.44
09.08.2021 09:45:38.685,637.45
09.08.2021 09:45:39.675,637.45
09.08.2021 09:45:40.666,637.45
09.08.2021 09:45:41.685,637.46
09.08.2021 09:45:42.676,637.46
09.08.2021 09:45:43.665,637.47
09.08.2021 09:45:44.685,637.47
09.08.2021 09:45:45.676,637.48
09.08.2021 09:45:46.662,637.49
09.08.2021 09:45:47.682,637.49
09.08.2021 09:45:48.672,637.50
09.08.2021 09:45:49.666,637.50
09.08.2021 09:45:50.685,637.51
09.08.2021 09:45:51.676,637.52
09.08.2021 09:45:52.696,637.52
09.08.2021 09:45:53.685,637.52
09.08.2021 09:45:54.675,637.53
09.08.2021 09:45:55.666,637.54
09.08.2021 09:45:56.686,637.54
09.08.2021 09:45:57.676,637.55
09.08.2021 09:45:58.664,637.55
09.08.2021 09:45:59.685,637.56
09.08.2021 09:46:00.676,637.56
09.08.2021 09:46:01.664,637.57
09.08.2021 09:46:02.685,637.57
09.08.2021 09:46:03.675,637.58
09.08.2021 09:46:04.666,637.58
09.08.2021 09:46:05.686,637.58
09.08.2021 09:46:06.676,637.59
09.08.2021 09:46:07.666,637.59
09.08.2021 09:46:08.686,637.59
09.08.2021 09:46:09.676,637.59
09.08.2021 09:46:10.665,637.59
09.08.2021 09:46:11.687,637.59
09.08.2021 09:46:12.676,637.59
09.08.2021 09:46:13.666,637.59
09.08.2021 09:46:14.686,637.60
09.08.2021 09:46:15.673,637.60
09.08.2021 09:46:16.665,637.60
09.08.2021 09:46:17.686,637.61
09.08.2021 09:46:18.677,637.61
09.08.2021 09:46:19.666,637.62
09.08.2021 09:46:20.686,637.62
09.08.2021 09:46:21.678,637.62
09.08.2021 09:46:22.667,637.63
09.08.2021 09:46:23.687,637.63
09.08.2021 09:46:24.678,637.64
09.08.2021 09:46:25.667,637.64
09.08.2021 09:46:26.687,637.65
09.08.2021 09:46:27.678,637.65
09.08.2021 09:46:28.668,637.66
09.08.2021 09:46:29.686,637.66
09.08.2021 09:46:30.678,637.67
09.08.2021 09:46:31.668,637.67
09.08.2021 09:46:32.688,637.68
09.08.2021 09:46:33.673,637.68
09.08.2021 09:46:34.668,637.69
09.08.2021 09:46:35.687,637.69
09.08.2021 09:46:36.676,637.70
09.08.2021 09:46:37.668,637.71
09.08.2021 09:46:38.687,637.71
09.08.2021 09:46:39.677,637.72
09.08.2021 09:46:40.667,637.72
09.08.2021 09:46:41.688,637.73
09.08.2021 09:46:42.677,637.73
09.08.2021 09:46:43.667,637.74
09.08.2021 09:46:44.687,637.74
09.08.2021 09:46:45.674,637.75
09.08.2021 09:46:46.666,637.75
09.08.2021 09:46:47.687,637.75
09.08.2021 09:46:48.677,637.76
09.08.2021 09:46:49.668,637.76
09.08.2021 09:46:50.687,637.77
09.08.2021 09:46:51.677,637.77
09.08.2021 09:46:52.669,637.77
09.08.2021 09:46:53.687,637.78
09.08.2021 09:46:54.677,637.78
09.08.2021 09:46:55.667,637.79
09.08.2021 09:46:56.686,637.79
09.08.2021 09:46:57.678,637.79
09.08.2021 09:46:58.668,637.80
09.08.2021 09:46:59.687,637.80
09.08.2021 09:47:00.671,637.80
09.08.2021 09:47:01.668,637.80
09.08.2021 09:47:02.686,637.80
09.08.2021 09:47:03.678,637.81
09.08.2021 09:47:04.667,637.81
09.08.2021 09:47:05.687,637.81
09.08.2021 09:47:06.678,637.81
09.08.2021 09:47:07.667,637.82
09.08.2021 09:47:08.687,637.82
09.08.2021 09:47:09.679,637.82
09.08.2021 09:47:10.668,637.83
09.08.2021 09:47:11.686,637.83
09.08.2021 09:47:12.679,637.83
09.08.2021 09:47:13.667,637.84
09.08.2021 09:47:14.688,637.84
09.08.2021 09:47:15.677,637.85
09.08.2021 09:47:16.668,637.85
09.08.2021 09:47:17.688,637.86
09.08.2021 09:47:18.677,637.86
09.08.2021 09:47:19.668,637.87
09.08.2021 09:47:20.688,637.87
09.08.2021 09:47:21.678,637.88
09.08.2021 09:47:22.668,637.88
09.08.2021 09:47:23.686,637.88
09.08.2021 09:47:24.679,637.89
09.08.2021 09:47:25.667,637.89
09.08.2021 09:47:26.687,637.89
09.08.2021 09:47:27.679,637.89
09.08.2021 09:47:28.667,637.90
09.08.2021 09:47:29.690,637.90
09.08.2021 09:47:30.678,637.90
09.08.2021 09:47:31.668,637.90
09.08.2021 09:47:32.687,637.90
09.08.2021 09:47:33.678,637.91
09.08.2021 09:47:34.664,637.91
09.08.2021 09:47:35.688,637.91
09.08.2021 09:47:36.679,637.92
09.08.2021 09:47:37.669,637.92
09.08.2021 09:47:38.689,637.93
09.08.2021 09:47:39.680,637.93
09.08.2021 09:47:40.669,637.93
09.08.2021 09:47:41.688,637.94
09.08.2021 09:47:42.681,637.94
09.08.2021 09:47:43.670,637.94
09.08.2021 09:47:44.689,637.95
09.08.2021 09:47:45.676,637.95
09.08.2021 09:47:46.670,637.95
09.08.2021 09:47:47.690,637.95
09.08.2021 09:47:48.680,637.96
09.08.2021 09:47:49.670,637.96
09.08.2021 09:47:50.691,637.96
09.08.2021 09:47:51.680,637.97
09.08.2021 09:47:52.670,637.97
09.08.2021 09:47:53.691,637.98
09.08.2021 09:47:54.680,637.98
09.08.2021 09:47:55.669,637.98
09.08.2021 09:47:56.690,637.99
09.08.2021 09:47:57.679,637.99
09.08.2021 09:47:58.669,638.00
09.08.2021 09:47:59.687,638.00
09.08.2021 09:48:00.677,638.00
09.08.2021 09:48:01.669,638.01
09.08.2021 09:48:02.691,638.01
09.08.2021 09:48:03.680,638.01
09.08.2021 09:48:04.667,638.01
09.08.2021 09:48:05.690,638.01
09.08.2021 09:48:06.679,638.02
09.08.2021 09:48:07.670,638.02
09.08.2021 09:48:08.689,638.02
09.08.2021 09:48:09.681,638.02
09.08.2021 09:48:10.670,638.02
09.08.2021 09:48:11.689,638.02
09.08.2021 09:48:12.681,638.03
09.08.2021 09:48:13.669,638.03
09.08.2021 09:48:14.688,638.03
09.08.2021 09:48:15.680,638.03
09.08.2021 09:48:16.671,638.03
09.08.2021 09:48:17.689,638.04
09.08.2021 09:48:18.681,638.04
09.08.2021 09:48:19.670,638.04
09.08.2021 09:48:20.690,638.04
09.08.2021 09:48:21.681,638.05
09.08.2021 09:48:22.672,638.05
09.08.2021 09:48:23.690,638.05
09.08.2021 09:48:24.681,638.06
09.08.2021 09:48:25.670,638.06
09.08.2021 09:48:26.691,638.06
09.08.2021 09:48:27.681,638.07
09.08.2021 09:48:28.671,638.07
09.08.2021 09:48:29.689,638.08
09.08.2021 09:48:30.680,638.08
09.08.2021 09:48:31.671,638.08
09.08.2021 09:48:32.691,638.09
09.08.2021 09:48:33.681,638.09
09.08.2021 09:48:34.670,638.09
09.08.2021 09:48:35.691,638.10
09.08.2021 09:48:36.681,638.10
09.08.2021 09:48:37.670,638.11
09.08.2021 09:48:38.691,638.11
09.08.2021 09:48:39.681,638.11
09.08.2021 09:48:40.670,638.12
09.08.2021 09:48:41.690,638.12
09.08.2021 09:48:42.680,638.13
09.08.2021 09:48:43.667,638.13
09.08.2021 09:48:44.687,638.13
09.08.2021 09:48:45.676,638.14
09.08.2021 09:48:46.670,638.14
09.08.2021 09:48:47.690,638.14
09.08.2021 09:48:48.681,638.14
09.08.2021 09:48:49.670,638.15
09.08.2021 09:48:50.691,638.15
09.08.2021 09:48:51.681,638.15
09.08.2021 09:48:52.670,638.15
09.08.2021 09:48:53.691,638.15
09.08.2021 09:48:54.681,638.16
09.08.2021 09:48:55.673,638.16
09.08.2021 09:48:56.690,638.17
09.08.2021 09:48:57.681,638.17
09.08.2021 09:48:58.672,638.18
09.08.2021 09:48:59.691,638.18
09.08.2021 09:49:00.680,638.19
09.08.2021 09:49:01.672,638.19
09.08.2021 09:49:02.692,638.20
09.08.2021 09:49:03.681,638.20
09.08.2021 09:49:04.668,638.21
09.08.2021 09:49:05.691,638.21
09.08.2021 09:49:06.680,638.21
09.08.2021 09:49:07.671,638.22
09.08.2021 09:49:08.692,638.22
09.08.2021 09:49:09.682,638.22
09.08.2021 09:49:10.670,638.22
09.08.2021 09:49:11.692,638.23
09.08.2021 09:49:12.681,638.23
09.08.2021 09:49:13.671,638.24
09.08.2021 09:49:14.692,638.25
09.08.2021 09:49:15.677,638.25
09.08.2021 09:49:16.671,638.25
09.08.2021 09:49:17.692,638.26
09.08.2021 09:49:18.681,638.26
09.08.2021 09:49:19.671,638.27
09.08.2021 09:49:20.692,638.27
09.08.2021 09:49:21.680,638.27
09.08.2021 09:49:22.672,638.28
09.08.2021 09:49:23.691,638.28
09.08.2021 09:49:24.682,638.29
09.08.2021 09:49:25.671,638.29
09.08.2021 09:49:26.691,638.29
09.08.2021 09:49:27.681,638.30
09.08.2021 09:49:28.672,638.30
09.08.2021 09:49:29.690,638.31
09.08.2021 09:49:30.680,638.31
09.08.2021 09:49:31.671,638.32
09.08.2021 09:49:32.691,638.32
09.08.2021 09:49:33.680,638.33
09.08.2021 09:49:34.673,638.33
09.08.2021 09:49:35.692,638.34
09.08.2021 09:49:36.682,638.34
09.08.2021 09:49:37.671,638.34
09.08.2021 09:49:38.691,638.35
09.08.2021 09:49:39.679,638.35
09.08.2021 09:49:40.672,638.35
09.08.2021 09:49:41.692,638.35
09.08.2021 09:49:42.682,638.36
09.08.2021 09:49:43.671,638.36
09.08.2021 09:49:44.693,638.36
09.08.2021 09:49:45.682,638.36
09.08.2021 09:49:46.673,638.36
09.08.2021 09:49:47.695,638.36
09.08.2021 09:49:48.682,638.36
09.08.2021 09:49:49.672,638.36
09.08.2021 09:49:50.692,638.36
09.08.2021 09:49:51.682,638.36
09.08.2021 09:49:52.672,638.36
09.08.2021 09:49:53.693,638.37
09.08.2021 09:49:54.684,638.37
09.08.2021 09:49:55.671,638.37
09.08.2021 09:49:56.692,638.37
09.08.2021 09:49:57.687,638.38
09.08.2021 09:49:58.673,638.38
09.08.2021 09:49:59.692,638.38
09.08.2021 09:50:00.680,638.39
09.08.2021 09:50:01.671,638.40
09.08.2021 09:50:02.693,638.40
09.08.2021 09:50:03.683,638.40
09.08.2021 09:50:04.672,638.41
09.08.2021 09:50:05.690,638.41
09.08.2021 09:50:06.682,638.42
09.08.2021 09:50:07.673,638.42
09.08.2021 09:50:08.692,638.43
09.08.2021 09:50:09.682,638.43
09.08.2021 09:50:10.673,638.44
09.08.2021 09:50:11.692,638.45
09.08.2021 09:50:12.682,638.45
09.08.2021 09:50:13.673,638.46
09.08.2021 09:50:14.693,638.47
09.08.2021 09:50:15.683,638.47
09.08.2021 09:50:16.674,638.48
09.08.2021 09:50:17.693,638.49
09.08.2021 09:50:18.683,638.49
09.08.2021 09:50:19.672,638.50
09.08.2021 09:50:20.693,638.50
09.08.2021 09:50:21.682,638.51
09.08.2021 09:50:22.675,638.52
09.08.2021 09:50:23.693,638.52
09.08.2021 09:50:24.682,638.53
09.08.2021 09:50:25.673,638.54
09.08.2021 09:50:26.694,638.54
09.08.2021 09:50:27.685,638.55
09.08.2021 09:50:28.670,638.56
09.08.2021 09:50:29.694,638.57
09.08.2021 09:50:30.683,638.57
09.08.2021 09:50:31.674,638.58
09.08.2021 09:50:32.695,638.59
09.08.2021 09:50:33.684,638.59
09.08.2021 09:50:34.671,638.60
09.08.2021 09:50:35.693,638.60
09.08.2021 09:50:36.680,638.61
09.08.2021 09:50:37.673,638.61
09.08.2021 09:50:38.696,638.62
09.08.2021 09:50:39.682,638.62
09.08.2021 09:50:40.672,638.62
09.08.2021 09:50:41.690,638.63
09.08.2021 09:50:42.679,638.63
09.08.2021 09:50:43.674,638.64
09.08.2021 09:50:44.693,638.64
09.08.2021 09:50:45.679,638.65
09.08.2021 09:50:46.673,638.65
09.08.2021 09:50:47.690,638.66
09.08.2021 09:50:48.681,638.66
09.08.2021 09:50:49.674,638.67
09.08.2021 09:50:50.690,638.67
09.08.2021 09:50:51.683,638.67
09.08.2021 09:50:52.675,638.67
09.08.2021 09:50:53.690,638.68
09.08.2021 09:50:54.684,638.68
09.08.2021 09:50:55.675,638.68
09.08.2021 09:50:56.692,638.68
09.08.2021 09:50:57.684,638.68
09.08.2021 09:50:58.674,638.69
09.08.2021 09:50:59.694,638.69
09.08.2021 09:51:00.683,638.70
09.08.2021 09:51:01.675,638.70
09.08.2021 09:51:02.694,638.71
09.08.2021 09:51:03.684,638.71
09.08.2021 09:51:04.673,638.72
09.08.2021 09:51:05.690,638.72
09.08.2021 09:51:06.684,638.72
09.08.2021 09:51:07.674,638.73
09.08.2021 09:51:08.694,638.73
09.08.2021 09:51:09.684,638.73
09.08.2021 09:51:10.674,638.73
09.08.2021 09:51:11.694,638.73
09.08.2021 09:51:12.683,638.73
09.08.2021 09:51:13.676,638.73
09.08.2021 09:51:14.693,638.73
09.08.2021 09:51:15.685,638.73
09.08.2021 09:51:16.673,638.73
09.08.2021 09:51:17.696,638.73
09.08.2021 09:51:18.684,638.73
09.08.2021 09:51:19.674,638.73
09.08.2021 09:51:20.696,638.73
09.08.2021 09:51:21.687,638.73
09.08.2021 09:51:22.732,638.74
09.08.2021 09:51:23.694,638.74
09.08.2021 09:51:24.683,638.74
09.08.2021 09:51:25.674,638.74
09.08.2021 09:51:26.694,638.74
09.08.2021 09:51:27.687,638.75
09.08.2021 09:51:28.673,638.75
09.08.2021 09:51:29.696,638.75
09.08.2021 09:51:30.684,638.76
09.08.2021 09:51:31.673,638.77
09.08.2021 09:51:32.693,638.77
09.08.2021 09:51:33.683,638.78
09.08.2021 09:51:34.673,638.78
09.08.2021 09:51:35.693,638.79
09.08.2021 09:51:36.681,638.80
09.08.2021 09:51:37.674,638.80
09.08.2021 09:51:38.694,638.81
09.08.2021 09:51:39.685,638.81
09.08.2021 09:51:40.673,638.82
09.08.2021 09:51:41.693,638.82
09.08.2021 09:51:42.683,638.83
09.08.2021 09:51:43.674,638.83
09.08.2021 09:51:44.694,638.83
09.08.2021 09:51:45.683,638.84
09.08.2021 09:51:46.674,638.85
09.08.2021 09:51:47.695,638.85
09.08.2021 09:51:48.683,638.86
09.08.2021 09:51:49.675,638.86
09.08.2021 09:51:50.695,638.87
09.08.2021 09:51:51.684,638.87
09.08.2021 09:51:52.674,638.88
09.08.2021 09:51:53.695,638.89
09.08.2021 09:51:54.684,638.89
09.08.2021 09:51:55.674,638.90
09.08.2021 09:51:56.694,638.91
09.08.2021 09:51:57.684,638.91
09.08.2021 09:51:58.674,638.91
09.08.2021 09:51:59.695,638.92
09.08.2021 09:52:00.685,638.92
09.08.2021 09:52:01.675,638.93
09.08.2021 09:52:02.694,638.94
09.08.2021 09:52:03.687,638.95
09.08.2021 09:52:04.674,638.95
09.08.2021 09:52:05.694,638.96
09.08.2021 09:52:06.684,638.97
09.08.2021 09:52:07.675,638.97
09.08.2021 09:52:08.695,638.98
09.08.2021 09:52:09.683,638.98
09.08.2021 09:52:10.675,638.99
09.08.2021 09:52:11.694,638.99
09.08.2021 09:52:12.685,638.99
09.08.2021 09:52:13.672,638.99
09.08.2021 09:52:14.691,639.00
09.08.2021 09:52:15.682,639.00
09.08.2021 09:52:16.672,639.00
09.08.2021 09:52:17.694,639.01
09.08.2021 09:52:18.685,639.01
09.08.2021 09:52:19.675,639.01
09.08.2021 09:52:20.692,639.02
09.08.2021 09:52:21.686,639.02
09.08.2021 09:52:22.675,639.03
09.08.2021 09:52:23.695,639.04
09.08.2021 09:52:24.686,639.04
09.08.2021 09:52:25.675,639.05
09.08.2021 09:52:26.696,639.06
09.08.2021 09:52:27.685,639.07
09.08.2021 09:52:28.676,639.08
09.08.2021 09:52:29.695,639.08
09.08.2021 09:52:30.686,639.09
09.08.2021 09:52:31.672,639.10
09.08.2021 09:52:32.668,639.11
09.08.2021 09:52:33.686,639.12
09.08.2021 09:52:34.675,639.12
09.08.2021 09:52:35.696,639.13
09.08.2021 09:52:36.682,639.14
09.08.2021 09:52:37.675,639.14
09.08.2021 09:52:38.696,639.15
09.08.2021 09:52:39.685,639.16
09.08.2021 09:52:40.675,639.16
09.08.2021 09:52:41.696,639.17
09.08.2021 09:52:42.686,639.17
09.08.2021 09:52:43.675,639.17
09.08.2021 09:52:44.696,639.18
09.08.2021 09:52:45.686,639.18
09.08.2021 09:52:46.675,639.19
09.08.2021 09:52:47.696,639.19
09.08.2021 09:52:48.686,639.19
09.08.2021 09:52:49.676,639.19
09.08.2021 09:52:50.695,639.19
09.08.2021 09:52:51.687,639.19
09.08.2021 09:52:52.676,639.19
09.08.2021 09:52:53.695,639.20
09.08.2021 09:52:54.686,639.20
09.08.2021 09:52:55.676,639.20
09.08.2021 09:52:56.696,639.20
09.08.2021 09:52:57.686,639.21
09.08.2021 09:52:58.676,639.21
09.08.2021 09:52:59.696,639.21
09.08.2021 09:53:00.686,639.22
09.08.2021 09:53:01.676,639.22
09.08.2021 09:53:02.697,639.23
09.08.2021 09:53:03.685,639.23
09.08.2021 09:53:04.676,639.24
09.08.2021 09:53:05.696,639.25
09.08.2021 09:53:06.687,639.25
09.08.2021 09:53:07.676,639.26
09.08.2021 09:53:08.697,639.27
09.08.2021 09:53:09.688,639.27
09.08.2021 09:53:10.677,639.28
09.08.2021 09:53:11.698,639.28
09.08.2021 09:53:12.688,639.29
09.08.2021 09:53:13.677,639.29
09.08.2021 09:53:14.697,639.30
09.08.2021 09:53:15.688,639.30
09.08.2021 09:53:16.676,639.31
09.08.2021 09:53:17.696,639.31
09.08.2021 09:53:18.686,639.32
09.08.2021 09:53:19.676,639.32
09.08.2021 09:53:20.698,639.33
09.08.2021 09:53:21.687,639.34
09.08.2021 09:53:22.678,639.34
09.08.2021 09:53:23.696,639.35
09.08.2021 09:53:24.688,639.35
09.08.2021 09:53:25.677,639.36
09.08.2021 09:53:26.697,639.36
09.08.2021 09:53:27.689,639.37
09.08.2021 09:53:28.681,639.38
09.08.2021 09:53:29.697,639.38
09.08.2021 09:53:30.688,639.38
09.08.2021 09:53:31.679,639.39
09.08.2021 09:53:32.697,639.39
09.08.2021 09:53:33.689,639.40
09.08.2021 09:53:34.679,639.40
09.08.2021 09:53:35.698,639.40
09.08.2021 09:53:36.688,639.41
09.08.2021 09:53:37.676,639.41
09.08.2021 09:53:38.698,639.41
09.08.2021 09:53:39.690,639.42
09.08.2021 09:53:40.678,639.42
09.08.2021 09:53:41.697,639.43
09.08.2021 09:53:42.687,639.43
09.08.2021 09:53:43.678,639.44
09.08.2021 09:53:44.700,639.44
09.08.2021 09:53:45.688,639.45
09.08.2021 09:53:46.677,639.46
09.08.2021 09:53:47.699,639.46
09.08.2021 09:53:48.689,639.47
09.08.2021 09:53:49.677,639.47
09.08.2021 09:53:50.700,639.48
09.08.2021 09:53:51.687,639.48
09.08.2021 09:53:52.737,639.49
09.08.2021 09:53:53.699,639.49
09.08.2021 09:53:54.689,639.50
09.08.2021 09:53:55.677,639.50
09.08.2021 09:53:56.699,639.50
09.08.2021 09:53:56.939,639.51
09.08.2021 09:53:57.688,639.51
09.08.2021 09:53:58.678,639.51
09.08.2021 09:53:59.699,639.52
09.08.2021 09:54:00.689,639.52
09.08.2021 09:54:01.678,639.52
09.08.2021 09:54:02.698,639.52
09.08.2021 09:54:03.689,639.53
09.08.2021 09:54:04.678,639.53
09.08.2021 09:54:05.698,639.53
09.08.2021 09:54:06.690,639.54
09.08.2021 09:54:07.678,639.54
09.08.2021 09:54:08.699,639.54
09.08.2021 09:54:09.689,639.55
09.08.2021 09:54:10.679,639.55
09.08.2021 09:54:11.698,639.56
09.08.2021 09:54:12.689,639.57
09.08.2021 09:54:13.678,639.57
09.08.2021 09:54:14.699,639.58
09.08.2021 09:54:15.689,639.59
09.08.2021 09:54:16.677,639.59
09.08.2021 09:54:17.699,639.60
09.08.2021 09:54:18.690,639.60
09.08.2021 09:54:19.681,639.61
09.08.2021 09:54:20.701,639.61
09.08.2021 09:54:21.689,639.62
09.08.2021 09:54:22.679,639.62
09.08.2021 09:54:23.700,639.63
09.08.2021 09:54:24.690,639.63
09.08.2021 09:54:25.679,639.63
09.08.2021 09:54:26.699,639.64
09.08.2021 09:54:27.689,639.64
09.08.2021 09:54:28.679,639.64
09.08.2021 09:54:29.699,639.65
09.08.2021 09:54:30.689,639.65
09.08.2021 09:54:31.678,639.66
09.08.2021 09:54:32.700,639.66
09.08.2021 09:54:33.690,639.66
09.08.2021 09:54:34.679,639.67
09.08.2021 09:54:35.699,639.67
09.08.2021 09:54:36.690,639.68
09.08.2021 09:54:37.677,639.68
09.08.2021 09:54:38.669,639.69
09.08.2021 09:54:39.689,639.69
09.08.2021 09:54:40.680,639.70
09.08.2021 09:54:41.699,639.71
09.08.2021 09:54:42.689,639.72
09.08.2021 09:54:43.679,639.72
09.08.2021 09:54:44.699,639.73
09.08.2021 09:54:45.689,639.74
09.08.2021 09:54:46.683,639.74
09.08.2021 09:54:47.700,639.75
09.08.2021 09:54:48.689,639.75
09.08.2021 09:54:49.680,639.76
09.08.2021 09:54:50.699,639.76
09.08.2021 09:54:51.690,639.76
09.08.2021 09:54:52.676,639.77
09.08.2021 09:54:53.699,639.77
09.08.2021 09:54:54.690,639.78
09.08.2021 09:54:55.678,639.79
09.08.2021 09:54:56.700,639.79
09.08.2021 09:54:57.691,639.80
09.08.2021 09:54:58.679,639.80
09.08.2021 09:54:59.696,639.81
09.08.2021 09:55:00.689,639.82
09.08.2021 09:55:01.679,639.82
09.08.2021 09:55:02.696,639.83
09.08.2021 09:55:03.689,639.83
09.08.2021 09:55:04.679,639.83
09.08.2021 09:55:05.697,639.84
09.08.2021 09:55:06.688,639.84
09.08.2021 09:55:07.677,639.84
09.08.2021 09:55:08.696,639.85
09.08.2021 09:55:09.689,639.85
09.08.2021 09:55:10.676,639.85
09.08.2021 09:55:11.699,639.85
09.08.2021 09:55:12.687,639.85
09.08.2021 09:55:13.677,639.85
09.08.2021 09:55:14.698,639.85
09.08.2021 09:55:15.688,639.85
09.08.2021 09:55:16.677,639.85
09.08.2021 09:55:17.700,639.85
09.08.2021 09:55:18.689,639.85
09.08.2021 09:55:19.683,639.86
09.08.2021 09:55:20.699,639.86
09.08.2021 09:55:21.689,639.86
09.08.2021 09:55:22.678,639.87
09.08.2021 09:55:23.700,639.87
09.08.2021 09:55:24.689,639.88
09.08.2021 09:55:25.681,639.88
09.08.2021 09:55:26.699,639.88
09.08.2021 09:55:27.689,639.89
09.08.2021 09:55:28.680,639.90
09.08.2021 09:55:29.700,639.90
09.08.2021 09:55:30.689,639.91
09.08.2021 09:55:31.680,639.92
09.08.2021 09:55:32.697,639.92
09.08.2021 09:55:33.689,639.93
09.08.2021 09:55:34.800,639.93
09.08.2021 09:55:35.702,639.93
09.08.2021 09:55:36.690,639.95
09.08.2021 09:55:37.680,639.95
09.08.2021 09:55:38.699,639.96
09.08.2021 09:55:39.690,639.96
09.08.2021 09:55:40.680,639.97
09.08.2021 09:55:41.700,639.97
09.08.2021 09:55:42.687,639.98
09.08.2021 09:55:43.680,639.98
09.08.2021 09:55:44.700,639.98
09.08.2021 09:55:45.690,639.99
09.08.2021 09:55:46.680,639.99
09.08.2021 09:55:47.700,640.00
09.08.2021 09:55:48.691,640.00
09.08.2021 09:55:49.680,640.00
09.08.2021 09:55:50.700,640.00
09.08.2021 09:55:51.690,640.01
09.08.2021 09:55:52.678,640.01
09.08.2021 09:55:53.700,640.01
09.08.2021 09:55:54.688,640.02
09.08.2021 09:55:55.681,640.02
09.08.2021 09:55:56.700,640.03
09.08.2021 09:55:57.691,640.03
09.08.2021 09:55:58.681,640.04
09.08.2021 09:55:59.701,640.05
09.08.2021 09:56:00.690,640.05
09.08.2021 09:56:01.681,640.06
09.08.2021 09:56:02.696,640.06
09.08.2021 09:56:03.691,640.07
09.08.2021 09:56:04.681,640.07
09.08.2021 09:56:05.701,640.07
09.08.2021 09:56:06.691,640.08
09.08.2021 09:56:07.681,640.08
09.08.2021 09:56:08.668,640.09
09.08.2021 09:56:09.691,640.09
09.08.2021 09:56:10.682,640.09
09.08.2021 09:56:11.702,640.10
09.08.2021 09:56:12.689,640.10
09.08.2021 09:56:13.681,640.11
09.08.2021 09:56:14.701,640.11
09.08.2021 09:56:15.691,640.12
09.08.2021 09:56:16.682,640.12
09.08.2021 09:56:17.701,640.12
09.08.2021 09:56:18.692,640.13
09.08.2021 09:56:19.682,640.13
09.08.2021 09:56:20.701,640.14
09.08.2021 09:56:21.692,640.14
09.08.2021 09:56:22.678,640.15
09.08.2021 09:56:23.702,640.15
09.08.2021 09:56:24.691,640.16
09.08.2021 09:56:25.681,640.16
09.08.2021 09:56:26.702,640.17
09.08.2021 09:56:26.941,640.17
09.08.2021 09:56:27.692,640.17
09.08.2021 09:56:28.681,640.17
09.08.2021 09:56:29.701,640.18
09.08.2021 09:56:30.691,640.18
09.08.2021 09:56:31.682,640.18
09.08.2021 09:56:32.699,640.19
09.08.2021 09:56:33.692,640.19
09.08.2021 09:56:34.682,640.20
09.08.2021 09:56:35.702,640.20
09.08.2021 09:56:36.812,640.20
09.08.2021 09:56:37.685,640.20
09.08.2021 09:56:38.702,640.21
09.08.2021 09:56:39.693,640.21
09.08.2021 09:56:40.684,640.22
09.08.2021 09:56:41.702,640.22
09.08.2021 09:56:42.693,640.22
09.08.2021 09:56:43.683,640.23
09.08.2021 09:56:44.704,640.23
09.08.2021 09:56:45.693,640.24
09.08.2021 09:56:46.684,640.24
09.08.2021 09:56:47.705,640.25
09.08.2021 09:56:48.692,640.25
09.08.2021 09:56:49.683,640.26
09.08.2021 09:56:50.703,640.26
09.08.2021 09:56:51.693,640.27
09.08.2021 09:56:52.683,640.27
09.08.2021 09:56:53.704,640.28
09.08.2021 09:56:54.694,640.28
