date, power
09.08.2021 14:12:08.185,466.07
09.08.2021 14:12:08.952,441.89
09.08.2021 14:12:09.174,441.89
09.08.2021 14:12:09.942,441.89
09.08.2021 14:12:10.180,469.44
09.08.2021 14:12:10.968,469.44
09.08.2021 14:12:11.184,486.43
09.08.2021 14:12:11.953,486.43
09.08.2021 14:12:12.184,486.43
09.08.2021 14:12:12.978,486.43
09.08.2021 14:12:13.191,322.79
09.08.2021 14:12:13.968,629.84
09.08.2021 14:12:14.182,629.84
09.08.2021 14:12:14.952,629.84
09.08.2021 14:12:15.977,232.63
09.08.2021 14:12:16.968,232.63
09.08.2021 14:12:17.186,232.63
09.08.2021 14:12:17.975,768.12
09.08.2021 14:12:18.197,768.12
09.08.2021 14:12:18.977,632.01
09.08.2021 14:12:19.202,632.01
09.08.2021 14:12:19.969,559.96
09.08.2021 14:12:20.186,559.96
09.08.2021 14:12:20.952,340.06
09.08.2021 14:12:21.178,340.06
09.08.2021 14:12:21.978,340.06
09.08.2021 14:12:22.206,317.31
09.08.2021 14:12:22.962,266.52
09.08.2021 14:12:23.185,266.52
09.08.2021 14:12:23.984,369.46
09.08.2021 14:12:24.220,444.31
09.08.2021 14:12:24.978,444.31
09.08.2021 14:12:25.208,444.31
09.08.2021 14:12:25.962,438.99
09.08.2021 14:12:26.190,438.99
09.08.2021 14:12:26.983,335.98
09.08.2021 14:12:27.213,335.98
09.08.2021 14:12:27.969,305.25
09.08.2021 14:12:28.187,305.25
09.08.2021 14:12:29.012,299.05
09.08.2021 14:12:29.983,299.05
09.08.2021 14:12:30.204,241.16
09.08.2021 14:12:30.969,250.50
09.08.2021 14:12:31.193,250.50
09.08.2021 14:12:31.993,250.50
09.08.2021 14:12:32.215,231.98
09.08.2021 14:12:32.984,229.48
09.08.2021 14:12:33.229,229.48
09.08.2021 14:12:33.979,120.03
09.08.2021 14:12:34.992,120.03
09.08.2021 14:12:35.220,120.03
09.08.2021 14:12:35.983,241.15
09.08.2021 14:12:36.216,241.15
09.08.2021 14:12:36.972,94.75
09.08.2021 14:12:37.198,94.75
09.08.2021 14:12:37.990,181.87
09.08.2021 14:12:38.982,575.48
09.08.2021 14:12:39.205,758.52
09.08.2021 14:12:39.981,758.52
09.08.2021 14:12:40.198,758.52
09.08.2021 14:12:40.992,686.98
09.08.2021 14:12:41.216,686.98
09.08.2021 14:12:41.982,574.03
09.08.2021 14:12:42.220,574.03
09.08.2021 14:12:43.004,574.03
09.08.2021 14:12:43.993,393.85
09.08.2021 14:12:44.216,393.85
09.08.2021 14:12:44.949,339.25
09.08.2021 14:12:45.173,339.25
09.08.2021 14:12:45.980,293.30
09.08.2021 14:12:46.221,293.30
09.08.2021 14:12:46.991,262.58
09.08.2021 14:12:47.983,262.58
09.08.2021 14:12:48.980,262.58
09.08.2021 14:12:49.197,262.58
09.08.2021 14:12:49.993,425.44
09.08.2021 14:12:50.222,425.44
09.08.2021 14:12:50.931,455.05
09.08.2021 14:12:51.981,455.05
09.08.2021 14:12:52.211,455.05
09.08.2021 14:12:52.993,440.19
09.08.2021 14:12:53.217,440.19
09.08.2021 14:12:53.931,404.27
09.08.2021 14:12:54.176,404.27
09.08.2021 14:12:54.981,389.35
09.08.2021 14:12:55.210,389.35
09.08.2021 14:12:55.940,370.30
09.08.2021 14:12:56.181,370.30
09.08.2021 14:12:56.930,353.69
09.08.2021 14:12:57.180,353.69
09.08.2021 14:12:57.980,390.70
09.08.2021 14:12:58.209,427.26
09.08.2021 14:12:58.993,427.26
